van_precinct_id,county_name,van_precinct_name,Current Region,Current Turf,Comments,HDs,voters,supporters,,
296094,Giles,202 - Staffordsville,R13 - Southwest,R13A -  Greater CD9,,42,547,52,,
297477,Radford (City),003 - West Precinct,R13 - Southwest,R13A -  Greater CD9,,42,2830,889,,
296049,Franklin,201 - Glade Hill,R13 - Southwest,R13A -  Greater CD9,,39,1283,160,,
296295,Henry,201 - Fieldale,R13 - Southwest,R13A -  Greater CD9,,48,1098,218,,
296297,Henry,203-Horsepasture #2,R13 - Southwest,R13A -  Greater CD9,,48,1577,717,,
296528,Montgomery,502 - Precinct E-2,R13 - Southwest,R13A -  Greater CD9,,42,1920,602,,
296064,Franklin,601 - Boones Mill,R13 - Southwest,R13A -  Greater CD9,,39,2679,361,,
296292,Henry,101 - Bassett #2,R13 - Southwest,R13A -  Greater CD9,,47,990,281,,
296309,Henry,503 - Stanleytown,R13 - Southwest,R13A -  Greater CD9,,47,2210,235,,
296595,Patrick,302 - Liberty,R13 - Southwest,R13A -  Greater CD9,,47,960,81,,
2274032,Pulaski,403 - West Massie,R13 - Southwest,R13A -  Greater CD9,,46,2917,471,,
296743,Pulaski,202 - South Pulaski,R13 - Southwest,R13A -  Greater CD9,,46,487,83,,
296067,Franklin,701 - Rocky Mount East,R13 - Southwest,R13A -  Greater CD9,,39,1833,519,,
295734,Craig,301 - Givens & Reynolds Store,R13 - Southwest,R13A -  Greater CD9,,37,477,67,,
297476,Radford (City),002 - Central Precinct,R13 - Southwest,R13A -  Greater CD9,,42,2331,879,,
296040,Floyd,501 - Indian Valley,R13 - Southwest,R13A -  Greater CD9,,47,2416,371,,
296294,Henry,103 - Scott's Tanyard,R13 - Southwest,R13A -  Greater CD9,,47,2971,393,,
296047,Franklin,102 - Burnt Chimney,R13 - Southwest,R13A -  Greater CD9,,39,3775,581,,
296744,Pulaski,203 - Newbern,R13 - Southwest,R13A -  Greater CD9,,42,2833,471,,
296091,Giles,102 - Rich Creek,R13 - Southwest,R13A -  Greater CD9,,42,1110,88,,
296038,Floyd,301 - Courthouse,R13 - Southwest,R13A -  Greater CD9,,47,2373,600,,
296056,Franklin,304 - Dickinson,R13 - Southwest,R13A -  Greater CD9,,39,1140,297,,
296068,Franklin,702 - Rocky Mount West,R13 - Southwest,R13A -  Greater CD9,,39,2090,576,,
297320,Martinsville (City),005 - Precinct #5,R13 - Southwest,R13A -  Greater CD9,,48,2225,738,,
296592,Patrick,202 - Patrick Springs,R13 - Southwest,R13A -  Greater CD9,,47,1093,152,,
2257726,Montgomery,305 - Precinct C-5,R13 - Southwest,R13A -  Greater CD9,,42,1722,593,,
296051,Franklin,203 - Hodgesville,R13 - Southwest,R13A -  Greater CD9,,39,1575,191,,
296599,Patrick,502 - Elamsville,R13 - Southwest,R13A -  Greater CD9,,47,1323,130,,
296521,Montgomery,304 - Precinct C-4,R13 - Southwest,R13A -  Greater CD9,,42,2746,1042,,
296036,Floyd,101 - Locust Grove,R13 - Southwest,R13A -  Greater CD9,,47,2460,477,,
296093,Giles,201 - Pearisburg,R13 - Southwest,R13A -  Greater CD9,,42,3348,378,,
296095,Giles,203 - White Gate,R13 - Southwest,R13A -  Greater CD9,,42,301,19,,
296054,Franklin,302 - Fork Mountain,R13 - Southwest,R13A -  Greater CD9,,39,1097,184,,
296316,Henry,604 - Ridgeway #2,R13 - Southwest,R13A -  Greater CD9,,48,1527,230,,
296304,Henry,402 - Daniels Creek,R13 - Southwest,R13A -  Greater CD9,,48,1503,402,,
296591,Patrick,201 - Dry Pond,R13 - Southwest,R13A -  Greater CD9,,47,637,53,,
296745,Pulaski,301 - Dublin,R13 - Southwest,R13A -  Greater CD9,,42,2998,369,,
295739,Craig,403 - Craig Springs,R13 - Southwest,R13A -  Greater CD9,,37,395,37,,
296069,Franklin,703 - Rocky Mount South,R13 - Southwest,R13A -  Greater CD9,,39,1424,463,,
296750,Pulaski,501 - Robinson,R13 - Southwest,R13A -  Greater CD9,,46,4552,687,,
296588,Patrick,101 - Ararat,R13 - Southwest,R13A -  Greater CD9,,47,938,119,,
296061,Franklin,502 - Callaway,R13 - Southwest,R13A -  Greater CD9,,39,1935,246,,
296039,Floyd,401 - Burks Fork,R13 - Southwest,R13A -  Greater CD9,,47,2446,416,,
296098,Giles,303 - Newport,R13 - Southwest,R13A -  Greater CD9,,42,1176,245,,
296527,Montgomery,501 - Precinct E-1,R13 - Southwest,R13A -  Greater CD9,,42,2875,1337,,
297319,Martinsville (City),004 - Precinct #4,R13 - Southwest,R13A -  Greater CD9,,48,2063,1189,,
296059,Franklin,403 - Endicott,R13 - Southwest,R13A -  Greater CD9,,39,825,91,,
296517,Montgomery,203 - Precinct B-3,R13 - Southwest,R13A -  Greater CD9,,42,1296,349,,
296747,Pulaski,304 - Snowville,R13 - Southwest,R13A -  Greater CD9,,42,1400,168,,
296516,Montgomery,202 - Precinct B-2,R13 - Southwest,R13A -  Greater CD9,,42,2832,1159,,
296048,Franklin,103 - Scruggs,R13 - Southwest,R13A -  Greater CD9,,39,3307,611,,
296037,Floyd,201 - Little River,R13 - Southwest,R13A -  Greater CD9,,47,2419,618,,
296293,Henry,102 - Gunville,R13 - Southwest,R13A -  Greater CD9,,47,1763,182,,
296065,Franklin,602 - Bonbrook,R13 - Southwest,R13A -  Greater CD9,,39,1936,251,,
296305,Henry,404 - Collinsville #2,R13 - Southwest,R13A -  Greater CD9,,48,2211,560,,
948797,Montgomery,204 - Precinct B-4,R13 - Southwest,R13A -  Greater CD9,,42,3429,1504,,
296057,Franklin,401 - Henry,R13 - Southwest,R13A -  Greater CD9,,39,1472,134,,
296097,Giles,302 - Pembroke,R13 - Southwest,R13A -  Greater CD9,,42,2419,271,,
297475,Radford (City),001 - East Precinct,R13 - Southwest,R13A -  Greater CD9,,42,2519,1104,,
2274009,Pulaski,404 - East Massie,R13 - Southwest,R13A -  Greater CD9,,42,753,129,,
296055,Franklin,303 - Sontag,R13 - Southwest,R13A -  Greater CD9,,39,2170,474,,
296598,Patrick,403 - Stuart Community,R13 - Southwest,R13A -  Greater CD9,,47,610,69,,
296303,Henry,401 - Collinsville #1,R13 - Southwest,R13A -  Greater CD9,,48,1254,245,,
295731,Craig,101 - Court House,R13 - Southwest,R13A -  Greater CD9,,37,747,56,,
296296,Henry,202 - Horsepasture #1,R13 - Southwest,R13A -  Greater CD9,,48,1796,355,,
296300,Henry,303 - Irisburg,R13 - Southwest,R13A -  Greater CD9,,48,2308,758,,
296315,Henry,603 - Ridgeway #1,R13 - Southwest,R13A -  Greater CD9,,48,2186,405,,
296596,Patrick,401 - Meadows Of Dan,R13 - Southwest,R13A -  Greater CD9,,47,1099,164,,
296301,Henry,304 - Mount Olivet,R13 - Southwest,R13A -  Greater CD9,,48,2152,1049,,
296741,Pulaski,103 - West Cloyd,R13 - Southwest,R13A -  Greater CD9,,42,1011,129,,
296742,Pulaski,201 - Draper,R13 - Southwest,R13A -  Greater CD9,,42,1731,165,,
296096,Giles,301 - Eggleston,R13 - Southwest,R13A -  Greater CD9,,42,919,143,,
296310,Henry,504 - Oak Level,R13 - Southwest,R13A -  Greater CD9,,47,665,103,,
296594,Patrick,301 - Critz/Stella,R13 - Southwest,R13A -  Greater CD9,,47,1766,324,,
297321,Martinsville (City),006 - Precinct #6,R13 - Southwest,R13A -  Greater CD9,,48,438,349,,
297318,Martinsville (City),003 - Precinct #3,R13 - Southwest,R13A -  Greater CD9,,48,1465,910,,
297316,Martinsville (City),001 - Precinct #1,R13 - Southwest,R13A -  Greater CD9,,48,817,663,,
296302,Henry,305 - Mountain Valley,R13 - Southwest,R13A -  Greater CD9,,48,1040,343,,
296050,Franklin,202 - Penhook,R13 - Southwest,R13A -  Greater CD9,,39,1717,311,,
296307,Henry,501 - Bassett #1,R13 - Southwest,R13A -  Greater CD9,,47,1023,274,,
296308,Henry,502 - Figsboro,R13 - Southwest,R13A -  Greater CD9,,48,1295,214,,
296593,Patrick,203 - Russell Creek,R13 - Southwest,R13A -  Greater CD9,,47,1016,139,,
296740,Pulaski,102 - New River,R13 - Southwest,R13A -  Greater CD9,,42,3042,673,,
296299,Henry,302 - Axton,R13 - Southwest,R13A -  Greater CD9,,48,1182,444,,
296063,Franklin,504 - Gogginsville,R13 - Southwest,R13A -  Greater CD9,,39,2038,283,,
296312,Henry,601 - Fontaine,R13 - Southwest,R13A -  Greater CD9,,48,1970,441,,
296589,Patrick,102 - Claudville,R13 - Southwest,R13A -  Greater CD9,,47,818,68,,
296066,Franklin,603 - Coopers Cove,R13 - Southwest,R13A -  Greater CD9,,39,1305,166,,
296524,Montgomery,403 - Precinct D-3,R13 - Southwest,R13A -  Greater CD9,,42,3255,1076,,
296053,Franklin,301 - Snow Creek,R13 - Southwest,R13A -  Greater CD9,,39,1115,145,,
296749,Pulaski,402 - Walker,R13 - Southwest,R13A -  Greater CD9,,42,1014,83,,
296597,Patrick,402 - Stuart Fairgrounds,R13 - Southwest,R13A -  Greater CD9,,47,836,108,,
297317,Martinsville (City),002 - Precinct #2,R13 - Southwest,R13A -  Greater CD9,,48,2052,1001,,
295732,Craig,201 - Ammendale Precinct,R13 - Southwest,R13A -  Greater CD9,,37,793,64,,
296052,Franklin,204 - Dudley,R13 - Southwest,R13A -  Greater CD9,,39,1896,297,,
296062,Franklin,503 - Bowmans,R13 - Southwest,R13A -  Greater CD9,,39,1784,300,,
1992186,Radford (City),004 - New River Precinct,R13 - Southwest,R13A -  Greater CD9,,42,1979,921,,
296298,Henry,204 - Spencer,R13 - Southwest,R13A -  Greater CD9,,47,1693,323,,
296590,Patrick,103 - Willis Gap,R13 - Southwest,R13A -  Greater CD9,,47,969,93,,
296600,Patrick,503 - Woolwine,R13 - Southwest,R13A -  Greater CD9,,47,1301,156,,
296060,Franklin,404 - Waidsboro,R13 - Southwest,R13A -  Greater CD9,,39,1253,151,,
295741,Craig,501 - Craig City,R13 - Southwest,R13A -  Greater CD9,,37,761,46,,
295738,Craig,402 - Paint Bank,R13 - Southwest,R13A -  Greater CD9,,37,82,8,,
296739,Pulaski,101 - Belspring,R13 - Southwest,R13A -  Greater CD9,,42,935,118,,
296311,Henry,505 - Dyers Store,R13 - Southwest,R13A -  Greater CD9,,48,1081,253,,
296306,Henry,405 - Mountain View,R13 - Southwest,R13A -  Greater CD9,,48,898,342,,
2257759,Montgomery,205 - Precinct B-5,R13 - Southwest,R13A -  Greater CD9,,42,2313,1098,,
296746,Pulaski,302 - Hiwassee,R13 - Southwest,R13A -  Greater CD9,,42,582,57,,
296313,Henry,602 - Hillcrest,R13 - Southwest,R13A -  Greater CD9,,48,646,172,,
295736,Craig,303 - Marshalls Store,R13 - Southwest,R13A -  Greater CD9,,37,342,36,,
295737,Craig,401 - Barbours Creek,R13 - Southwest,R13A -  Greater CD9,,37,370,36,,
295576,Buchanan,103 - Hurley,R13 - Southwest,R13B - Galax,,43,1557,215,,
296892,Smyth,201 - Seven Mile Ford,R13 - Southwest,R13B - Galax,,46,2078,124,,
297009,Tazewell,303 - Paint Lick,R13 - Southwest,R13B - Galax,,43,2198,101,,
297007,Tazewell,301 - Cedar Bluff,R13 - Southwest,R13B - Galax,,43,2911,137,,
295630,Carroll,101 - Mt Bethel,R13 - Southwest,R13B - Galax,,47,1008,94,,
296378,Lee,302 - Woodway,R13 - Southwest,R13B - Galax,,45,838,18,,
296847,Russell,201 - North Castlewood,R13 - Southwest,R13B - Galax,,44,2451,229,,
296891,Smyth,101 - Saltville,R13 - Southwest,R13B - Galax,,46,2827,170,,
297061,Wise,202 - Wise,R13 - Southwest,R13B - Galax,,45,4011,329,,
297060,Wise,201 - North Coeburn,R13 - Southwest,R13B - Galax,,45,1513,163,,
297064,Wise,302 - East Stone Gap,R13 - Southwest,R13B - Galax,,45,3076,296,,
297068,Wythe,101 - Royal Oak,R13 - Southwest,R13B - Galax,,46,858,44,,
295575,Buchanan,102 - Blackey,R13 - Southwest,R13B - Galax,,43,603,53,,
297006,Tazewell,214 - Thompson Valley,R13 - Southwest,R13B - Galax,,43,760,45,,
297001,Tazewell,112 - Bandy,R13 - Southwest,R13B - Galax,,43,416,16,,
295586,Buchanan,502 - Fox,R13 - Southwest,R13B - Galax,,43,287,95,,
297057,Wise,102 - Dorchester,R13 - Southwest,R13B - Galax,,45,1004,102,,
295641,Carroll,402 - Woodlawn D,R13 - Southwest,R13B - Galax,,47,2352,193,,
295762,Dickenson,201 - Nora,R13 - Southwest,R13B - Galax,,43,719,103,,
297072,Wythe,401 - Fort Chiswell,R13 - Southwest,R13B - Galax,,46,1733,122,,
297069,Wythe,102 - Rural Retreat,R13 - Southwest,R13B - Galax,,46,2789,194,,
1569620,Russell,601 - East Lebanon,R13 - Southwest,R13B - Galax,,44,1539,119,,
295583,Buchanan,403 - South Grundy,R13 - Southwest,R13B - Galax,,43,1024,203,,
297038,Washington,402 - Meadowview,R13 - Southwest,R13B - Galax,,44,2991,305,,
297044,Washington,603 - Valley Institute,R13 - Southwest,R13B - Galax,,44,2242,174,,
296900,Smyth,601 - Royal Oak East,R13 - Southwest,R13B - Galax,,46,1967,173,,
296868,Scott,401 - Gate City,R13 - Southwest,R13B - Galax,,45,2953,164,,
295631,Carroll,102 - St Paul,R13 - Southwest,R13B - Galax,,47,1352,82,,
296129,Grayson,302 - Fairview,R13 - Southwest,R13B - Galax,,46,1651,140,,
297039,Washington,501 - Rhea Valley,R13 - Southwest,R13B - Galax,,44,3709,264,,
297058,Wise,103 - Guest River Voting Place,R13 - Southwest,R13B - Galax,,45,1038,115,,
297035,Washington,301 - Watauga,R13 - Southwest,R13B - Galax,,44,3088,353,,
296894,Smyth,301 - Chilhowie,R13 - Southwest,R13B - Galax,,46,3022,202,,
295645,Carroll,502 - Gladeville,R13 - Southwest,R13B - Galax,,47,1793,113,,
296855,Russell,402 - Swords Creek,R13 - Southwest,R13B - Galax,,43,1985,85,,
297015,Tazewell,502 - Graham,R13 - Southwest,R13B - Galax,,43,3848,287,,
296372,Lee,103 - Rose Hill,R13 - Southwest,R13B - Galax,,45,1575,63,,
296381,Lee,402 - Jasper,R13 - Southwest,R13B - Galax,,45,548,27,,
296903,Smyth,702 - Sugar Grove,R13 - Southwest,R13B - Galax,,46,1121,86,,
2466395,Bristol (City),005 - Fifth Precinct,R13 - Southwest,R13B - Galax,,44,1464,173,,
296844,Russell,101 - Moccasin,R13 - Southwest,R13B - Galax,,44,1397,74,,
296993,Tazewell,102 - Tip Top,R13 - Southwest,R13B - Galax,,43,719,41,,
296893,Smyth,202 - Rich Valley,R13 - Southwest,R13B - Galax,,46,795,55,,
297071,Wythe,303 - East Wytheville,R13 - Southwest,R13B - Galax,,46,3730,603,,
297118,Bristol (City),001 - First Precinct,R13 - Southwest,R13B - Galax,,44,2595,343,,
296871,Scott,503 - Manville,R13 - Southwest,R13B - Galax,,45,459,11,,
296861,Scott,202 - Weber City East,R13 - Southwest,R13B - Galax,,45,1053,45,,
297036,Washington,302 - South Abingdon,R13 - Southwest,R13B - Galax,,44,3310,560,,
297076,Wythe,601 - Huddle,R13 - Southwest,R13B - Galax,,46,909,45,,
296899,Smyth,502 - Wassona,R13 - Southwest,R13B - Galax,,46,1213,172,,
295539,Bland,301 - Hollybrook,R13 - Southwest,R13B - Galax,,43,629,23,,
296375,Lee,203 - Jonesville,R13 - Southwest,R13B - Galax,,45,2066,85,,
296377,Lee,301 - Ben Hur,R13 - Southwest,R13B - Galax,,45,1451,73,,
297005,Tazewell,209 - Jeffersonville,R13 - Southwest,R13B - Galax,,43,3932,327,,
297120,Bristol (City),003 - Third Precinct,R13 - Southwest,R13B - Galax,,44,2522,473,,
295647,Carroll,504 - Laurel,R13 - Southwest,R13B - Galax,,47,1024,74,,
295769,Dickenson,401 - Haysi-Colley,R13 - Southwest,R13B - Galax,,43,1943,298,,
296873,Scott,601 - Clinchport,R13 - Southwest,R13B - Galax,,45,674,22,,
295638,Carroll,302 - Sylvatus,R13 - Southwest,R13B - Galax,,47,979,70,,
296857,Russell,501 - West Lebanon,R13 - Southwest,R13B - Galax,,44,3273,355,,
296380,Lee,401 - Stickleyville,R13 - Southwest,R13B - Galax,,45,1103,45,,
296848,Russell,202 - Dante,R13 - Southwest,R13B - Galax,,44,537,77,,
297042,Washington,601 - Burson Place,R13 - Southwest,R13B - Galax,,44,3172,170,,
297070,Wythe,203 - West Wytheville,R13 - Southwest,R13B - Galax,,46,3667,540,,
295772,Dickenson,502 - North Clintwood,R13 - Southwest,R13B - Galax,,43,1618,170,,
296845,Russell,102 - Copper Creek,R13 - Southwest,R13B - Galax,,44,1068,102,,
296846,Russell,103 - South Castlewood,R13 - Southwest,R13B - Galax,,44,844,82,,
297066,Wise,402 - South Coeburn,R13 - Southwest,R13B - Galax,,45,3030,192,,
296132,Grayson,403 - Oldtown,R13 - Southwest,R13B - Galax,,46,656,68,,
296898,Smyth,501 - Atkins,R13 - Southwest,R13B - Galax,,46,1835,83,,
297011,Tazewell,401 - Richlands,R13 - Southwest,R13B - Galax,,43,5020,310,,
295761,Dickenson,101 - South Clintwood,R13 - Southwest,R13B - Galax,,43,2032,235,,
297043,Washington,602 - Mendota,R13 - Southwest,R13B - Galax,,44,565,32,,
295592,Buchanan,702 - Contrary,R13 - Southwest,R13B - Galax,,43,830,73,,
297065,Wise,401 - Clinch Valley,R13 - Southwest,R13B - Galax,,45,2615,163,,
297073,Wythe,402 - Max Meadows,R13 - Southwest,R13B - Galax,,46,1916,119,,
295643,Carroll,105 - Fancy Gap,R13 - Southwest,R13B - Galax,,47,1274,105,,
1569625,Washington,204 Woodland Hills,R13 - Southwest,R13B - Galax,,44,1733,219,,
295536,Bland,102 - Ceres,R13 - Southwest,R13B - Galax,,43,618,50,,
296874,Scott,602 - Duffield-Pattonsville,R13 - Southwest,R13B - Galax,,45,1373,66,,
297014,Tazewell,501 - Springville,R13 - Southwest,R13B - Galax,,43,2069,87,,
297037,Washington,401 - Glade Spring,R13 - Southwest,R13B - Galax,,44,2336,197,,
295538,Bland,202 - Seddon,R13 - Southwest,R13B - Galax,,43,943,56,,
295587,Buchanan,503 - Vansant,R13 - Southwest,R13B - Galax,,43,841,107,,
296856,Russell,602 - Elk Garden,R13 - Southwest,R13B - Galax,,43,1957,115,,
297012,Tazewell,402 - Jewell Ridge,R13 - Southwest,R13B - Galax,,43,322,35,,
295640,Carroll,401 - Oakland,R13 - Southwest,R13B - Galax,,47,2022,171,,
297063,Wise,301 - Big Stone Gap,R13 - Southwest,R13B - Galax,,45,3214,382,,
297121,Bristol (City),004 - Fourth Precinct,R13 - Southwest,R13B - Galax,,44,2697,346,,
295634,Carroll,201 - Hillsville B,R13 - Southwest,R13B - Galax,,47,2477,255,,
295581,Buchanan,301 - Slate,R13 - Southwest,R13B - Galax,,43,1227,119,,
297074,Wythe,501 - Jackson Memorial,R13 - Southwest,R13B - Galax,,46,1461,72,,
297241,Galax (City),001 - East,R13 - Southwest,R13B - Galax,,47,1973,285,,
296998,Tazewell,109 - Bishop,R13 - Southwest,R13B - Galax,,43,392,13,,
296128,Grayson,301 - Baywood,R13 - Southwest,R13B - Galax,,46,1191,91,,
296862,Scott,203 - Hiltons,R13 - Southwest,R13B - Galax,,45,1370,61,,
297077,Wythe,602 - Zion,R13 - Southwest,R13B - Galax,,46,1532,94,,
295580,Buchanan,203 - Rocklick,R13 - Southwest,R13B - Galax,,43,1072,187,,
297059,Wise,104 - West Pound,R13 - Southwest,R13B - Galax,,45,2623,185,,
297067,Wise,403 - St Paul,R13 - Southwest,R13B - Galax,,45,995,96,,
295637,Carroll,301 - Hillsville C,R13 - Southwest,R13B - Galax,,47,2760,242,,
2274025,Buchanan,405 - Grundy,R13 - Southwest,R13B - Galax,,43,603,79,,
297029,Washington,101 - East Abingdon,R13 - Southwest,R13B - Galax,,44,3576,624,,
297045,Washington,701 - High Point,R13 - Southwest,R13B - Galax,,44,2343,205,,
1569619,Russell,403 - Honaker,R13 - Southwest,R13B - Galax,,43,1006,98,,
296995,Tazewell,104 - Falls Mills,R13 - Southwest,R13B - Galax,,43,799,31,,
296994,Tazewell,103 - Mundy Town,R13 - Southwest,R13B - Galax,,43,1640,73,,
295579,Buchanan,202 - Bull,R13 - Southwest,R13B - Galax,,43,898,94,,
296384,Lee,501 - Saint Charles,R13 - Southwest,R13B - Galax,,45,717,40,,
296126,Grayson,202 - Elk Creek,R13 - Southwest,R13B - Galax,,46,790,68,,
295585,Buchanan,501 - Prater,R13 - Southwest,R13B - Galax,,43,889,93,,
295589,Buchanan,602 - Garden,R13 - Southwest,R13B - Galax,,43,878,95,,
296123,Grayson,106 - Rugby,R13 - Southwest,R13B - Galax,,46,324,19,,
296852,Russell,303 - New Garden,R13 - Southwest,R13B - Galax,,43,1400,108,,
296374,Lee,202 - Flatwoods,R13 - Southwest,R13B - Galax,,45,1143,39,,
295535,Bland,101 - Bastian,R13 - Southwest,R13B - Galax,,43,542,34,,
296896,Smyth,401 - East Park,R13 - Southwest,R13B - Galax,,46,2984,352,,
297008,Tazewell,302 - Baptist Valley,R13 - Southwest,R13B - Galax,,43,476,21,,
297075,Wythe,502 - Sheffey,R13 - Southwest,R13B - Galax,,46,1970,122,,
295766,Dickenson,302 - Herald,R13 - Southwest,R13B - Galax,,45,586,48,,
296875,Scott,603 - Fairview,R13 - Southwest,R13B - Galax,,45,351,13,,
296902,Smyth,701 - Adwolfe,R13 - Southwest,R13B - Galax,,46,1894,128,,
295764,Dickenson,203 - Clinchco,R13 - Southwest,R13B - Galax,,43,931,106,,
296872,Scott,504 - Rye Cove,R13 - Southwest,R13B - Galax,,45,889,21,,
297003,Tazewell,204 - Clear Fork,R13 - Southwest,R13B - Galax,,43,808,34,,
296385,Lee,502 - Pennington,R13 - Southwest,R13B - Galax,,45,1808,66,,
295763,Dickenson,202 - Frying Pan,R13 - Southwest,R13B - Galax,,43,248,34,,
297432,Norton (City),001 - East Ward,R13 - Southwest,R13B - Galax,,45,2664,325,,
296849,Russell,304 - Cleveland,R13 - Southwest,R13B - Galax,,44,780,118,,
297119,Bristol (City),002 - Second Precinct,R13 - Southwest,R13B - Galax,,44,2818,563,,
296373,Lee,201 - Blackwater,R13 - Southwest,R13B - Galax,,45,304,19,,
297048,Washington,703 - John Battle,R13 - Southwest,R13B - Galax,,44,2632,262,,
297032,Washington,202 - Greendale,R13 - Southwest,R13B - Galax,,44,2106,174,,
296869,Scott,501 - Dungannon,R13 - Southwest,R13B - Galax,,45,621,38,,
297046,Washington,702 - Wallace,R13 - Southwest,R13B - Galax,,44,888,80,,
295646,Carroll,503 - Woodlawn E,R13 - Southwest,R13B - Galax,,47,919,64,,
296127,Grayson,203 - Independence,R13 - Southwest,R13B - Galax,,46,1835,179,,
296370,Lee,101 - Elydale,R13 - Southwest,R13B - Galax,,45,861,42,,
296865,Scott,302 - Snowflake,R13 - Southwest,R13B - Galax,,45,720,27,,
295767,Dickenson,303 - Ridge,R13 - Southwest,R13B - Galax,,45,625,46,,
296130,Grayson,401 - Fries,R13 - Southwest,R13B - Galax,,46,725,62,,
296860,Scott,102 - Yuma,R13 - Southwest,R13B - Galax,,45,1448,70,,
296131,Grayson,402 - Providence,R13 - Southwest,R13B - Galax,,46,1368,95,,
296866,Scott,303 - Twin Springs,R13 - Southwest,R13B - Galax,,45,811,38,,
296864,Scott,301 - Nickelsville,R13 - Southwest,R13B - Galax,,45,1059,27,,
295590,Buchanan,603 - Hurricane,R13 - Southwest,R13B - Galax,,43,540,81,,
296383,Lee,404 - Dryden,R13 - Southwest,R13B - Galax,,45,1300,66,,
297062,Wise,203 - East Pound,R13 - Southwest,R13B - Galax,,45,723,63,,
295582,Buchanan,302 - North Grundy,R13 - Southwest,R13B - Galax,,43,1056,136,,
297030,Washington,102 - West Abingdon,R13 - Southwest,R13B - Galax,,44,2039,393,,
296854,Russell,401 - Drill,R13 - Southwest,R13B - Galax,,43,162,20,,
2034639,Galax (City),005 - West,R13 - Southwest,R13B - Galax,,47,2189,307,,
295540,Bland,302 - Mechanicsburg,R13 - Southwest,R13B - Galax,,43,387,17,,
296122,Grayson,105 - Mount Rogers,R13 - Southwest,R13B - Galax,,46,372,28,,
297078,Wythe,603 Evergreen,R13 - Southwest,R13B - Galax,,46,1119,76,,
296125,Grayson,108 - Comers Rock,R13 - Southwest,R13B - Galax,,46,246,27,,
297034,Washington,203 - Hayters Gap,R13 - Southwest,R13B - Galax,,44,722,41,,
296992,Tazewell,101 - Indian Valley,R13 - Southwest,R13B - Galax,,43,942,43,,
295771,Dickenson,501 - Tarpon,R13 - Southwest,R13B - Galax,,43,445,66,,
296382,Lee,403 - Seminary,R13 - Southwest,R13B - Galax,,45,674,29,,
295765,Dickenson,301 - West Dante,R13 - Southwest,R13B - Galax,,45,277,15,,
296859,Scott,101 - Weber City,R13 - Southwest,R13B - Galax,,45,1177,57,,
296996,Tazewell,106 - Pocahontas,R13 - Southwest,R13B - Galax,,43,349,20,,
295591,Buchanan,701 - Whitewood,R13 - Southwest,R13B - Galax,,43,1163,105,,
297004,Tazewell,207 - Freestone,R13 - Southwest,R13B - Galax,,43,207,12,,
295541,Bland,401 - Rocky Gap,R13 - Southwest,R13B - Galax,,43,1225,79,,
297041,Washington,504 - Green Cove,R13 - Southwest,R13B - Galax,,44,268,19,,
296118,Grayson,101 - Bridle Creek,R13 - Southwest,R13B - Galax,,46,688,80,,
295768,Dickenson,304 - Longs Fork,R13 - Southwest,R13B - Galax,,45,541,32,,
297031,Washington,201 - Clinchburg,R13 - Southwest,R13B - Galax,,44,1180,72,,
295588,Buchanan,601 - Council,R13 - Southwest,R13B - Galax,,43,623,61,,
296870,Scott,502 - Fort Blackmore,R13 - Southwest,R13B - Galax,,45,656,34,,
295635,Carroll,202 - Laurel Fork,R13 - Southwest,R13B - Galax,,47,907,81,,
295636,Carroll,203 - Gladesboro,R13 - Southwest,R13B - Galax,,47,1224,102,,
296901,Smyth,602 - Royal Oak West,R13 - Southwest,R13B - Galax,,46,937,74,,
297055,Wise,101 - Appalachia,R13 - Southwest,R13B - Galax,,45,1571,138,,
296850,Russell,301 - Cooks Mill,R13 - Southwest,R13B - Galax,,43,440,31,,
296387,Lee,504 - Keokee,R13 - Southwest,R13B - Galax,,45,284,19,,
296386,Lee,503 - Robbins Chapel,R13 - Southwest,R13B - Galax,,45,194,14,,
297040,Washington,502 - Damascus,R13 - Southwest,R13B - Galax,,44,1657,209,,
296851,Russell,302 - Daugherty,R13 - Southwest,R13B - Galax,,44,528,38,,
295632,Carroll,103 - Lambsburg,R13 - Southwest,R13B - Galax,,47,857,57,,
296371,Lee,102 - Ewing,R13 - Southwest,R13B - Galax,,45,915,33,,
297002,Tazewell,203 - Burkes Garden,R13 - Southwest,R13B - Galax,,43,158,12,,
295537,Bland,201 - Davis,R13 - Southwest,R13B - Galax,,43,229,18,,
295578,Buchanan,201 - Grassy,R13 - Southwest,R13B - Galax,,43,194,20,,
296867,Scott,304 - Copper Creek,R13 - Southwest,R13B - Galax,,45,264,6,,
296119,Grayson,102 - Flatridge,R13 - Southwest,R13B - Galax,,46,271,16,,
295644,Carroll,501 - Vaughan,R13 - Southwest,R13B - Galax,,47,681,40,,
296904,Smyth,703 - Konnarock,R13 - Southwest,R13B - Galax,,46,157,15,,
296120,Grayson,103 - Grant,R13 - Southwest,R13B - Galax,,46,450,51,,
296863,Scott,204 - Clark's,R13 - Southwest,R13B - Galax,,45,367,12,,
295639,Carroll,303 - Dugspur,R13 - Southwest,R13B - Galax,,47,542,43,,
296121,Grayson,104 - Mouth Of Wilson,R13 - Southwest,R13B - Galax,,46,305,42,,
296124,Grayson,107 - Troutdale,R13 - Southwest,R13B - Galax,,46,195,12,,
