van_precinct_id,van_precinct_name,county_name,Current Region,Current Turf,HDs,Zips,voters,supporters
295565,202 - Edgerton,Brunswick,R11 - Southside,R11A - Emporia,083,"23856, 23847, 23868",1123,811
1569610,109 - Chris Yung,Prince William,R04 - Prince William,R04D - HD 22,022,"20109, 20105, 20120, 20136",3805,2145
2228496,136 - Woodson #2,Fairfax,R02 - Fairfax,R02C - East Fairfax,011,22032,1115,729
2228509,857 - Island Pond,Fairfax,R02 - Fairfax,R02D - Fair Oaks,011,"22124, 22030",209,150
2257695,303 - Barrett Heights,Stafford,R04 - Prince William,R04B - Dumfries,023,"22554, 22556",2038,1021
2257698,109 - Precinct 109,Arlington,R01 - Inner Nova,R01D - Barcroft,003,"22204, 22181, 22206",4426,3665
2257710,503 - Cuckoo #3,Louisa,R05 - Fredericksburg,R05D - SW,059,"23024, 23117, 23112",2174,452
2257721,128 - Precinct 128,Arlington,R01 - Inner Nova,R01H - Shirlington,003,"22204, 22206",4209,3561
2257745,142 - Precinct 142,Arlington,R01 - Inner Nova,R01H - Shirlington,003,"22206, 22201",3002,2399
2274014,501 - Hopewell,Fauquier,R03 - Loudoun,R03C - HD 30,030,"20115, 20198, 22733, 20117, 20137, 20187",1534,556
295732,201 - Ammendale Precinct,Craig,R13 - Southwest,R13A -  Greater CD9,037,"24127, 24012, 24070",793,64
295908,522 - Camelot,Fairfax,R02 - Fairfax,R02A - Annandale,014,"22031, 22003",2195,1366
295987,845 - Fountainhead,Fairfax,R04 - Prince William,R04F - Lake Ridge,015,"22039, 22079, 20111, 20124",3975,1954
296008,918 - Centreville,Fairfax,R02 - Fairfax,R02B - Centreville,010,"20121, 22150, 20120, 20124",5472,3653
296040,501 - Indian Valley,Floyd,R13 - Southwest,R13A -  Greater CD9,047,"24149, 24141, 24380, 24091, 24105",2416,371
296110,101 - Fife,Goochland,R14 - Charlottesville,R14A - Central,056,"23063, 23038, 23084",1897,564
296436,808 - Stone Bridge,Loudoun,R03 - Loudoun,R03A - Ashburn,028,"22043, 20147",3954,2093
296662,102 - Templeton,Prince George,R11 - Southside,R11D - HD 82,082,"23830, 23842, 24515, 23875, 23434, 23805",3987,865
296664,104 - Rives,Prince George,R07 - South Richmond,R07C - HD 75,075,"23842, 23803, 23801, 23234, 23875",2335,837
296969,603 - White Oak,Stafford,R05 - Fredericksburg,R05B - HD 65,065,"22405, 22031",3750,811
297154,023 - Oak Grove,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,090,23320,3379,1643
297260,117 - Kecoughtan,Hampton (City),R08 - Newport News,R08C - HD 86,086,"23669, 23664, 23663",3139,2332
297410,405 - Chesterfield,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - Norfolk,092,"23404, 23504",3185,2631
297441,001 - Central,Poquoson (City),R08 - Newport News,R08C - HD 86,086,23662,3528,567
546538,510 - Heritage,Loudoun,R03 - Loudoun,R03D - Leesburg,029,20175,1936,933
892250,409 - Tyler,Prince William,R03 - Loudoun,R03B - HD 21,021,"20169, 20137, 20121, 22030, 20155",5145,2740
295349,802 - Melfa,Accomack,R10 - Virginia Beach / Norfolk,R10F - North,100,"23401, 24528, 23410, 23418, 23442, 23417",1385,708
296458,201 - Browns Store,Lunenburg,R11 - Southside,R11A - Emporia,050,"23944, 23942",1053,401
296862,203 - Hiltons,Scott,R13 - Southwest,R13B - Galax,045,"24251, 24202, 24258",1370,61
2257690,701 - Mountain Road #1,Louisa,R05 - Fredericksburg,R05D - SW,"056, 059","23153, 23117, 23065, 23024, 23102",1971,411
295386,307 - Yellow Mountain,Albemarle,R14 - Charlottesville,R14C - S Charlottesville,055,"22932, 22920, 22943, 22903",1353,683
295664,104 - North Chester,Chesterfield,R07 - South Richmond,R07C - HD 75,075,"24521, 23831, 23237",4549,1921
295796,109 - Little Run,Fairfax,R02 - Fairfax,R02C - East Fairfax,015,"22032, 22180",1731,1111
295903,517 - Willston,Fairfax,R02 - Fairfax,R02A - Annandale,004,"22151, 22044, 22203",2142,1671
296006,916 - Waples Mill,Fairfax,R02 - Fairfax,R02D - Fair Oaks,007,"22033, 22124, 20171",4624,2730
296079,205 - White Hall,Frederick,R12 - Shenandoah,R12E - Winchester,032,"22603, 22624",1628,305
296111,102 - Hadensville,Goochland,R14 - Charlottesville,R14A - Central,056,"23063, 23084, 23065, 23153, 23117, 23093, 23038",2413,705
296223,206 - Chamberlayne,Henrico,R06 - North Richmond,R06D - Mechanicsville,080,"23227, 23181",2726,1990
296251,415 - Skipwith,Henrico,R06 - North Richmond,R06G - West,058,23294,1978,1166
296375,203 - Jonesville,Lee,R13 - Southwest,R13B - Galax,045,"24277, 24263, 24221",2066,85
296422,502 - East Leesburg,Loudoun,R03 - Loudoun,R03D - Leesburg,029,"20176, 20148, 20180",3907,2346
296585,301 - Marksville,Page,R12 - Shenandoah,R12A - Harrisonburg,033,"22840, 22716, 22851, 22980, 22835",3914,359
296611,301 - Central,Pittsylvania,R13 - Southwest,R13C - The Hollers,048,"24531, 24527, 24557",1506,610
296933,402 - Germanna Campus,Spotsylvania,R05 - Fredericksburg,R05C - HD 66,066,"22408, 22407",4343,2006
297041,504 - Green Cove,Washington,R13 - Southwest,R13B - Galax,044,"24236, 24292",268,19
297102,202 - Trinity,Alexandria (City),R01 - Inner Nova,R01F - Crystal City,003,"22302, 22305, 22301",3003,2287
297144,013 - Gilmerton,Chesapeake (City),R09 - Suffolk,R09F - South,091,23323,2607,1022
297152,021 - Fellowship,Chesapeake (City),R09 - Suffolk,R09C - HD 89,089,23321,3325,1595
297267,205 - Asbury,Hampton (City),R08 - Newport News,R08C - HD 86,086,"23503, 23664, 23663",4683,2066
297307,403 - Fourth Ward Third Precinct,Lynchburg (City),R13 - Southwest,R13E - Lynchburg,052,"24501, 24502",3965,1617
297328,107 - Richneck,Newport News (City),R08 - Newport News,R08E - Nicewood,070,"23602, 23608",4874,3094
297342,212 - Riverside,Newport News (City),R08 - Newport News,R08F - Port Warwick,070,23606,1531,611
297382,207 - Lambert's Point,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - Norfolk,092,"23504, 23517, 23508, 23669",3862,3055
297662,036 - Precinct 36,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,23452,4576,2516
297698,072 - Precinct 72,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,098,"23517, 23451",3348,1173
297708,082 - Precinct 82,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,098,"23456, 23453",2759,1051
297723,301 - War Memorial,Winchester (City),R12 - Shenandoah,R12E - Winchester,032,"22602, 22601, 20112",3730,1849
1569573,807 - Hunt Valley,Fairfax,R04 - Prince William,R04H - West Springfield,015,"22152, 22153",2499,1493
1936187,723 - Gallows East,Fairfax,R02 - Fairfax,R02C - East Fairfax,013,"22180, 22042, 23059, 22031, 22043",2800,2067
2302177,511 - Evergreen,Loudoun,R03 - Loudoun,R03D - Leesburg,029,"20175, 20164",4136,2201
2302184,430 - Harmony,Loudoun,R03 - Loudoun,R03C - HD 30,030,"20158, 20132, 20129, 20197, 24095",1460,532
295537,201 - Davis,Bland,R13 - Southwest,R13B - Galax,043,24084,229,18
295680,210 - Five Forks,Chesterfield,R07 - South Richmond,R07F - [Retired],076,"23832, 23141, 23237, 23234",5313,3395
295728,401 - White Post,Clarke,R12 - Shenandoah,R12E - Winchester,031,"22611, 22901, 22620, 22630, 20130, 22663, 23112",2372,712
295743,201 - East Fairfax,Culpeper,R05 - Fredericksburg,R05E - West,062,"22030, 22701, 20109",4556,2793
295797,110 - North Springfield,Fairfax,R04 - Prince William,R04H - West Springfield,018,"22151, 23149",4703,2937
295932,616 - Gunston,Fairfax,R04 - Prince William,R04I - Woodbridge,019,"22060, 22079",3225,1193
295958,718 - Pine Ridge,Fairfax,R02 - Fairfax,R02C - East Fairfax,012,"22042, 22031, 22003",2745,1873
296009,919 - Green Trails,Fairfax,R02 - Fairfax,R02B - Centreville,010,"20121, 20120, 22973",5002,3284
296084,501 - Stephens City,Frederick,R12 - Shenandoah,R12E - Winchester,031,"22655, 23435",2068,630
296462,401 - Arrowhead Gun Club,Lunenburg,R11 - Southside,R11A - Emporia,050,"23924, 23947, 23974, 23937",398,71
296476,007 - Brightwood,Madison,R05 - Fredericksburg,R05E - West,062,"22715, 22735, 22701, 22725, 22722, 22740, 22727",2021,406
296503,902 - Buffalo Junction,Mecklenburg,R11 - Southside,R11A - Emporia,050,"24529, 24580",710,107
297048,703 - John Battle,Washington,R13 - Southwest,R13B - Galax,044,"24210, 24202, 24211",2632,262
297161,030 - South Norfolk,Chesapeake (City),R09 - Suffolk,R09F - South,092,"23462, 23324",1567,1281
297184,002 - Second,Colonial Heights (City),R11 - Southside,R11E - Colonial Heights / Chesterfield,074,"23834, 23224, 23111",2442,618
297372,103 - Northside,Norfolk (City),R10 - Virginia Beach / Norfolk,R10G - North Norfolk,094,23503,2568,1367
297486,114 - One Hundred Fourteen,Richmond (City),R06 - North Richmond,R06H - Westhampton,078,"23220, 23451, 23221, 23226",3025,2481
297623,405 - Hollywood,Suffolk (City),R09 - Suffolk,R09C - HD 89,"084, 089",23434,1458,1282
297666,040 - Precinct 40,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,095,"23462, 23464, 23451",3821,1963
1569586,401 - Midway,Greene,R05 - Fredericksburg,R05E - West,062,"22923, 22968, 22973",4234,1529
1866911,003 -Preston Park,Roanoke (City),R12 - Shenandoah,R12B - North Roanoke,038,"24019, 24012",3098,1503
1866918,011 - Raleigh Court,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,038,"24014, 24015",3445,1956
2257687,605 - Melchers,Stafford,R05 - Fredericksburg,R05B - HD 65,065,"22554, 22405, 23294, 22406",4690,2479
2257689,117 - Precinct 117,Arlington,R01 - Inner Nova,R01G - Lee Heights,001,"22213, 22205, 22207",3473,2874
2461862,403 - West Creek,Goochland,R06 - North Richmond,R06B - HD 57,057,"23233, 23238, 23947",1532,684
295549,301 - Buchanan,Botetourt,R12 - Shenandoah,R12B - North Roanoke,037,"24579, 24085, 24066",2508,299
295881,420 - Villages,Fairfax,R04 - Prince William,R04G - Spring Hill,017,22315,5184,3626
295950,708 - Marshall,Fairfax,R02 - Fairfax,R02G - McLean,013,"22101, 22102, 22043",5680,4166
295982,431 - West Springfield,Fairfax,R04 - Prince William,R04H - West Springfield,018,"22152, 20191, 22153, 22304",3273,2078
296054,302 - Fork Mountain,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24102, 24153, 24055, 24151",1097,184
296269,414 - Rollingwood,Henrico,R06 - North Richmond,R06H - Westhampton,058,"23226, 23229",1988,1038
296391,615 - Hillside,Loudoun,R03 - Loudoun,R03A - Ashburn,028,"20147, 20148",4243,2303
296447,301 - Patrick Henry #1,Louisa,R05 - Fredericksburg,R05D - SW,055,"23084, 23093, 22942, 22974",2570,1180
296568,301 - Precinct 3-1,Nottoway,R14 - Charlottesville,R14D - South,072,"23930, 23944, 23922",1581,770
296717,506 - Old Bridge,Prince William,R04 - Prince William,R04F - Lake Ridge,025,"22310, 22192",2904,1847
296848,202 - Dante,Russell,R13 - Southwest,R13B - Galax,044,"24237, 24224, 24283",537,77
296944,701 - Spotswood Elementary,Spotsylvania,R05 - Fredericksburg,R05C - HD 66,066,"22401, 22408",3490,1552
297081,102 - Waller Mill,York,R08 - Newport News,R08B - HD 69,069,"23188, 20175, 23185, 23669",5139,2021
297166,035 - Taylor Road,Chesapeake (City),R09 - Suffolk,R09C - HD 89,089,"23703, 23321",2184,1389
297599,102 - Driver,Suffolk (City),R09 - Suffolk,R09C - HD 89,084,"23435, 23434",4665,1709
297694,068 - Precinct 68,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,23464,2915,1133
296485,801 - Boydton,Mecklenburg,R11 - Southside,R11A - Emporia,050,"23970, 23927, 23917",667,203
2257697,134 - Precinct 134,Arlington,R01 - Inner Nova,R01G - Lee Heights,001,22207,2828,2271
2274024,205 - Ward 5,Fauquier,R03 - Loudoun,R03F - Misc,061,"20186, 20136, 22701",1460,570
2302162,513 - Red Rock,Loudoun,R03 - Loudoun,R03D - Leesburg,029,20176,1978,1064
2302166,329 - Lightridge,Loudoun,R03 - Loudoun,R03C - HD 30,030,"22315, 22031, 22180, 20147, 22003, 20105",3223,1550
295655,501 - Cullen/Red House,Charlotte,R14 - Charlottesville,R14D - South,050,"23934, 23963, 23923, 24522, 24528, 23959, 23958",1179,353
295685,303 - Matoaca,Chesterfield,R11 - Southside,R11E - Colonial Heights / Chesterfield,074,"23227, 23803, 23834, 23893, 23606",4762,2169
295707,411 - Swift Creek,Chesterfield,R07 - South Richmond,R07B - HD 73,073,"23112, 23236, 23322",3277,1461
295900,513 - Saint Albans,Fairfax,R02 - Fairfax,R02A - Annandale,014,"22655, 22003, 22041",2793,1982
295946,704 - Freedom Hill,Fairfax,R02 - Fairfax,R02I - Vienna,012,22182,2707,1846
296049,201 - Glade Hill,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24176, 24092, 24151",1283,160
296088,602 - Ash Hollow,Frederick,R12 - Shenandoah,R12E - Winchester,032,22602,3340,1072
296106,401 - Hayes,Gloucester,R08 - Newport News,R08B - HD 69,069,"23184, 23169, 23072",3350,776
296185,405 - Pebble Creek,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,23111,1737,451
296199,703 - Rockville,Hanover,R06 - North Richmond,R06E - North,059,"23102, 23146, 23103, 23059, 23139, 23129",2620,617
296224,209 - Fairfield,Henrico,R06 - North Richmond,R06D - Mechanicsville,080,23223,2303,2069
296277,505 - Donahoe,Henrico,R07 - South Richmond,R07A - East,081,"23231, 23075, 23150",2317,1523
296628,603 - Stony Mill,Pittsylvania,R13 - Southwest,R13C - The Hollers,048,"24540, 24054, 24541, 24069",1830,311
296774,203 - Mountain View,Roanoke,R12 - Shenandoah,R12B - North Roanoke,039,"24019, 24175",3316,832
296814,504 - Rockbridge,Rockbridge,R12 - Shenandoah,R12D - Staunton,036,"24484, 24476, 24472, 24435, 24473, 24415",1086,247
296916,601 - Courtland,Southampton,R09 - Suffolk,R09D - Misc,083,"23874, 23851, 23837",1528,575
296925,202 - Fire Rescue 7,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"22551, 22407, 22401, 22508, 22553",4776,1463
297107,207 - Temple Beth El Synagogue,Alexandria (City),R01 - Inner Nova,R01I - Westend Alexandria,005,"22302, 22304, 22305",4247,3329
297275,213 - Phillips,Hampton (City),R08 - Newport News,R08C - HD 86,086,23669,4426,2251
297327,106 - Reservoir,Newport News (City),R08 - Newport News,R08B - HD 69,069,"23669, 23185, 23604, 23608",3560,2506
297414,409 - Fairlawn,Norfolk (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,095,23502,2325,1384
297520,603 - Six Hundred Three,Richmond (City),R06 - North Richmond,R06C - Highland Park,079,"23220, 23222, 23219",1598,1473
297525,610 - Six Hundred Ten,Richmond (City),R07 - South Richmond,R07D - Placeholder1,079,23224,2127,1942
297548,911 - Nine Hundred Eleven,Richmond (City),R07 - South Richmond,R07G - South Garden,077,"23847, 23225, 23224",1943,1799
297648,022 - Precinct 22,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,095,"23453, 23451, 23462",2526,1016
297678,052 - Precinct 52,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,"23464, 23233",4388,1947
1071010,629 - South County,Fairfax,R04 - Prince William,R04F - Lake Ridge,018,"22202, 22079, 22153, 22015",2691,1855
1071019,623 - Weller,Loudoun,R03 - Loudoun,R03A - Ashburn,028,"20147, 20152, 20165",4078,2377
2257725,702 - Mountain Road #2,Louisa,R05 - Fredericksburg,R05D - SW,059,"23117, 23065, 23024, 23093, 23294",2266,662
2257728,116 - Precinct 116,Arlington,R01 - Inner Nova,R01E - Clarendon,002,"22902, 22201, 20148",4124,3244
2274039,105 - Hanging Rock,Roanoke,R12 - Shenandoah,R12B - North Roanoke,040,"24153, 24019",2671,636
2294389,501 - Darden Mill,Southampton,R09 - Suffolk,R09D - Misc,083,"23851, 23837, 23878",1108,265
2466395,005 - Fifth Precinct,Bristol (City),R13 - Southwest,R13B - Galax,044,"24202, 24201, 24370",1464,173
295636,203 - Gladesboro,Carroll,R13 - Southwest,R13B - Galax,047,"24328, 24343, 24352",1224,102
295701,405 - La Prade,Chesterfield,R07 - South Richmond,R07E - North Chesterfield,076,"23236, 23235, 23832",3436,1696
295860,324 - Herndon #3,Fairfax,R02 - Fairfax,R02F - Herndon,008,"20176, 20170",4434,2999
295912,526 - Bren Mar,Fairfax,R02 - Fairfax,R02A - Annandale,014,"22304, 22312",4353,3359
295968,732 - Oaktree Crossing,Fairfax,R02 - Fairfax,R02I - Vienna,011,"22030, 22124",4198,2532
296229,214 - Hungary,Henrico,R06 - North Richmond,R06D - Mechanicsville,"059, 080","23060, 23059, 23227, 23228",2034,1620
296230,216 - Longdale,Henrico,R06 - North Richmond,R06D - Mechanicsville,059,"23227, 23060",3257,2205
296272,419 - West End,Henrico,R06 - North Richmond,R06B - HD 57,057,"23233, 23224",2857,1438
296482,101 - Palmer Springs,Mecklenburg,R11 - Southside,R11A - Emporia,050,"23915, 23919, 23917, 23970",896,461
296627,202- Bearskin,Pittsylvania,R13 - Southwest,R13C - The Hollers,048,"24530, 24549, 24054, 24531",842,253
296656,502 - Buffalo Hts,Prince Edward,R14 - Charlottesville,R14D - South,050,"23901, 23960",720,323
296669,204 - Courts,Prince George,R07 - South Richmond,R07C - HD 75,075,"23805, 23860, 23875, 23801",3026,1559
296679,108 - Victory,Prince William,R04 - Prince William,R04D - HD 22,022,"22102, 20109, 20136",3987,2133
296885,304 - Fort Valley,Shenandoah,R12 - Shenandoah,R12A - Harrisonburg,033,22652,1235,213
297110,302 - Patrick Henry Rec Center,Alexandria (City),R01 - Inner Nova,R01I - Westend Alexandria,005,"22304, 22314",3700,3042
297114,306 - William Ramsay School,Alexandria (City),R01 - Inner Nova,R01I - Westend Alexandria,004,"22304, 22312",3021,2612
297143,012 - Georgetown,Chesapeake (City),R09 - Suffolk,R09F - South,091,"23325, 23320",2471,1904
297259,116 - Jones,Hampton (City),R08 - Newport News,R08C - HD 86,086,"23663, 23666, 23664, 23513",1695,1293
297294,103 - First Ward Third Precinct,Lynchburg (City),R13 - Southwest,R13E - Lynchburg,052,24503,2586,1037
297306,402 - Fourth Ward Second Precinct,Lynchburg (City),R13 - Southwest,R13E - Lynchburg,052,24502,1769,692
297337,205 - Deep Creek,Newport News (City),R08 - Newport News,R08F - Port Warwick,070,23606,3152,1347
297462,026 - William E. Waters Middle School,Portsmouth (City),R09 - Suffolk,R09E - Portsmouth,091,23701,1975,1787
297497,303 - Three Hundred Three,Richmond (City),R06 - North Richmond,R06C - Highland Park,079,23222,1282,1181
297516,508 - Five Hundred Eight,Richmond (City),R07 - South Richmond,R07D - Placeholder1,079,"22305, 23225, 23224",1361,1127
297582,017 - Lee-Hi,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,040,"24017, 24018, 24015",3834,2248
297591,008 - East Salem,Salem (City),R12 - Shenandoah,R12B - North Roanoke,040,24153,877,192
297627,001 - Precinct 1,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,099,23451,4465,1532
297696,070 - Precinct 70,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,098,"23455, 23464, 23454, 23456",4289,1790
297697,071 - Precinct 71,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,096,"23456, 23464",3077,1474
1816366,404 - Forest Recreation Center,Bedford,R13 - Southwest,R13E - Lynchburg,053,24551,1174,182
1866921,016 - Deyerle,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,040,24018,2929,1384
295484,401 - Buffalo Gap,Augusta,R12 - Shenandoah,R12D - Staunton,035,"24479, 24421, 24459, 24401",1736,218
295615,601 - Kings,Campbell,R13 - Southwest,R13E - Lynchburg,051,"24588, 24504, 24501",2688,601
295819,209 - Reston #2,Fairfax,R02 - Fairfax,R02H - Reston,007,"23693, 20190, 22182",4568,3297
296655,501 - Darlington Hts,Prince Edward,R14 - Charlottesville,R14D - South,050,"23958, 23934, 23960, 23923, 23901",998,306
297147,016 - Hickory Grove,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,090,23322,3178,725
297348,219 - Deer Park,Newport News (City),R08 - Newport News,R08F - Port Warwick,085,"23601, 23188, 23606, 23508, 23602, 23607",5039,3669
295644,501 - Vaughan,Carroll,R13 - Southwest,R13B - Galax,047,"24330, 24350",681,40
1569613,212 - Yorkshire,Prince William,R03 - Loudoun,R03E - Manassas,020,"20109, 20111",3382,2014
1706911,706 - Huntersville,Suffolk (City),R09 - Suffolk,R09C - HD 89,084,"23517, 23435",3561,2614
1854143,003 - Precinct Three,Manassas Park (City),R03 - Loudoun,R03E - Manassas,020,20111,3134,2093
2274035,204 - Ward 4,Fauquier,R03 - Loudoun,R03F - Misc,061,"20198, 20186",1520,538
295404,101 - Wright Shop,Amherst,R13 - Southwest,R13E - Lynchburg,053,24572,1637,621
