van_precinct_id,van_precinct_name,county_name,Current Region,Current Turf,HDs,Zips,voters,supporters
2274042,101 - Precinct 101,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - East Norfolk,095,"23462, 23455",924,378
2302176,713 - Carter,Loudoun,R03 - Loudoun,R03G - South Riding,027,"20166, 20148",1326,753
295362,203 - Georgetown,Albemarle,R14 - Charlottesville,R14E - UV,054,22901,3671,2677
295567,301 - Alberta,Brunswick,R11 - Southside,R11A - Emporia,083,23821,213,108
295648,101 - Precinct 1-1,Charles City,R11 - Southside,R11B - Gloucester,081,"23231, 23030, 23851, 23140",2021,880
295827,222 - Reston #3,Fairfax,R02 - Fairfax,R02H - Reston,007,20190,2388,1915
295846,309 - Kenmore,Fairfax,R02 - Fairfax,R02H - Reston,006,"22182, 22066, 22102, 22967",4424,2637
295888,427 - Island Creek,Fairfax,R04 - Prince William,R04G - Spring Hill,017,"22315, 22079",3047,2088
296104,301 - White Marsh,Gloucester,R11 - Southside,R11B - Gloucester,068,"23061, 22947, 23072",3908,818
296192,506 - Georgetown,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23116, 23069",2372,594
296392,616 - Eagle Ridge,Loudoun,R03 - Loudoun,R03A - Ashburn,028,"20147, 20155, 20169, 22032, 20148",4582,2555
296414,403 - Lucketts,Loudoun,R03 - Loudoun,R03C - HD 30,030,"20176, 20180",2810,1125
296880,202 - Mt Jackson,Shenandoah,R12 - Shenandoah,R12A - Harrisonburg,033,"22847, 22652, 22842, 22853, 22824, 22844",2422,326
296901,602 - Royal Oak West,Smyth,R13 - Southwest,R13B - Galax,046,"24354, 24319",937,74
296975,201 - Bacons Castle,Surry,R11 - Southside,R11D - HD 82,082,"23846, 23430, 23866, 23883",1136,578
297141,010 - Oscar Smith,Chesapeake (City),R09 - Suffolk,R09F - East Portsmouth,092,"23890, 23324, 23502",1716,805
297150,019 - Jolliff,Chesapeake (City),R09 - Suffolk,R09C - HD 89,089,23321,1866,556
297175,044 - Nansemond,Chesapeake (City),R09 - Suffolk,R09C - HD 89,089,23321,2728,1519
297698,072 - Precinct 72,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,098,"23451, 23517",3348,1173
297717,001 - Stryker,Williamsburg (City),R11 - Southside,R11C - HD 71,071,"23059, 23188, 23185, 23454",5521,3624
296597,402 - Stuart Fairgrounds,Patrick,R13 - Southwest,R13A -  Greater CD9,047,"24102, 24171",836,108
2228457,204 - Canterbury,Henrico,R06 - North Richmond,R06C - Highland Park,080,23227,797,442
2274043,202 - Ward 2,Fauquier,R03 - Loudoun,R03F - Fauquier,061,"22734, 20186",1426,695
2302160,824 - Goose Creek,Loudoun,R03 - Loudoun,R03D - Leesburg,028,"20147, 20148",1341,749
295640,401 - Oakland,Carroll,R13 - Southwest,R13B - Galax,047,"24333, 24328, 24381",2022,171
295732,201 - Ammendale Precinct,Craig,R13 - Southwest,R13A -  Greater CD9,037,"24127, 24012, 24070",793,64
295765,301 - West Dante,Dickenson,R13 - Southwest,R13B - Galax,045,"24272, 24283",277,15
296043,301 - Fork Union,Fluvanna,R14 - Charlottesville,R14C - S Charlottesville,056,"22963, 22939, 23022, 23055, 24590",4423,1734
296072,103 - Kernstown,Frederick,R12 - Shenandoah,R12E - Winchester,032,"22601, 22602, 22655, 22645",3139,793
296383,404 - Dryden,Lee,R13 - Southwest,R13B - Galax,045,"24243, 24219, 24244, 24277",1300,66
296592,202 - Patrick Springs,Patrick,R13 - Southwest,R13A -  Greater CD9,047,"24148, 24133, 24171",1093,152
297697,071 - Precinct 71,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,096,"23464, 23456",3077,1474
297035,301 - Watauga,Washington,R13 - Southwest,R13B - Galax,044,24211,3088,353
295559,502 - Cloverdale,Botetourt,R12 - Shenandoah,R12B - North Roanoke,037,"20109, 24175, 24077, 24019",3474,749
295747,402 - Browns Store,Culpeper,R05 - Fredericksburg,R05E - West,062,"22701, 22713, 22740, 20137, 22735",3854,1248
295819,209 - Reston #2,Fairfax,R02 - Fairfax,R02H - Reston,007,"22182, 20190, 23693",4568,3297
295902,516 - Weyanoke,Fairfax,R02 - Fairfax,R02A - Annandale,014,22312,3729,2716
295978,135 - Irving,Fairfax,R04 - Prince William,R04H - West Springfield,018,"22152, 22153",2851,1750
296150,202 - Crossroads,Halifax,R13 - Southwest,R13C - The Hollers,050,"24558, 24577, 24534",771,222
296231,217 - Maplewood,Henrico,R06 - North Richmond,R06C - Highland Park,080,23223,3187,2875
296464,501 - Reedy Creek,Lunenburg,R11 - Southside,R11A - Emporia,050,"23970, 23832, 23952, 23947, 23974, 23944",643,258
296802,202 - Highland Belle,Rockbridge,R12 - Shenandoah,R12D - Staunton,037,"24473, 24450",2083,522
296852,303 - New Garden,Russell,R13 - Southwest,R13B - Galax,043,"24266, 24260, 24280",1400,108
297042,601 - Burson Place,Washington,R13 - Southwest,R13B - Galax,044,"24202, 24210",3172,170
297424,504 - Larrymore,Norfolk (City),R10 - Virginia Beach / Norfolk,R10G - North Norfolk,093,23518,2579,1557
297452,016 - Cradock Middle School,Portsmouth (City),R09 - Suffolk,R09E - West Portsmouth,088,23702,2424,1713
546526,039 - Churchland Primary And Intermediate School,Portsmouth (City),R09 - Suffolk,R09E - West Portsmouth,088,"23703, 23321, 23707",3691,2676
296350,301 - Shacklefords,King and Queen,R05 - Fredericksburg,R05A - East,068,"23156, 23149, 23110, 23181",1107,310
296976,301 - Dendron,Surry,R11 - Southside,R11D - HD 82,082,"23846, 23839, 23883, 23888, 23866, 23890",1143,535
295651,101 - County Seat,Charlotte,R14 - Charlottesville,R14D - South,050,"23937, 23923, 23947",1320,366
296096,301 - Eggleston,Giles,R13 - Southwest,R13A -  Greater CD9,042,"24136, 24134, 24128, 24086, 24167",919,143
1706902,414 - Four Hundred Fourteen,Richmond (City),R07 - South Richmond,R07H - North Midlothian,078,"23225, 23235",2161,1523
1866919,012 - South Roanoke,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,038,24014,2874,1239
1996130,405 - South Lindenwood,Roanoke,R12 - Shenandoah,R12C - South Roanoke,039,24179,2052,422
2257758,153 - Precinct 153,Arlington,R01 - Inner Nova,R01F - Crystal City,002,"22314, 22202",3968,2884
295375,406 - Stone Robinson,Albemarle,R14 - Charlottesville,R14C - S Charlottesville,055,"22205, 22902, 22911, 22974, 22947",3617,1914
295716,507 - Salisbury,Chesterfield,R07 - South Richmond,R07H - North Midlothian,072,"23113, 22314",4314,1725
295860,324 - Herndon #3,Fairfax,R02 - Fairfax,R02F - Herndon,008,"20170, 20176",4434,2999
295966,856 - Penderbrook,Fairfax,R02 - Fairfax,R02D - Fair Oaks,011,"22033, 22124, 22030, 22102",4288,3070
296034,502 - New Baltimore,Fauquier,R03 - Loudoun,R03F - Fauquier,061,"22630, 20187, 22046",3998,1166
296114,301 - Beaverdam,Goochland,R14 - Charlottesville,R14A - Central,056,"23129, 23039, 23102, 23063, 23065, 23116",2480,810
296223,206 - Chamberlayne,Henrico,R06 - North Richmond,R06D - Mechanicsville,080,"23227, 23181",2726,1990
296355,201 - Monroe,King George,R05 - Fredericksburg,R05A - East,067,"22556, 22485",5447,1146
296381,402 - Jasper,Lee,R13 - Southwest,R13B - Galax,045,"24219, 24244, 24243",548,27
296449,401 - Mineral,Louisa,R05 - Fredericksburg,R05D - SW,059,"22960, 24401, 23117, 23093, 23111",4816,1196
296993,102 - Tip Top,Tazewell,R13 - Southwest,R13B - Galax,043,"24605, 24630",719,41
297015,502 - Graham,Tazewell,R13 - Southwest,R13B - Galax,043,"24605, 24613",3848,287
297030,102 - West Abingdon,Washington,R13 - Southwest,R13B - Galax,044,"24224, 24211, 24210",2039,393
297336,204 - Mariners' Museum,Newport News (City),R08 - Newport News,R08F - Port Warwick,070,23606,2081,1294
297396,303 - Broad Creek,Norfolk (City),R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,093,"23504, 23509, 23703",3361,2983
297724,401 - Frederick Douglass,Winchester (City),R12 - Shenandoah,R12E - Winchester,032,22601,2142,1062
1569605,501 - Wilton,Middlesex,R11 - Southside,R11B - Gloucester,068,"23169, 23071, 23070, 23176, 23009, 23112",1872,380
1569617,610 - Fitzgerald,Prince William,R04 - Prince William,R04A - Dale City,024,22193,3700,2780
1866913,006 - Hollins Road,Roanoke (City),R12 - Shenandoah,R12B - North Roanoke,038,"24012, 24013, 24016, 24017",3543,1720
2257679,119 - Precinct 119,Arlington,R01 - Inner Nova,R01B - Arlington,002,"22201, 22043, 22209",5685,4326
295818,208 - Reston #1,Fairfax,R02 - Fairfax,R02H - Reston,007,20190,5185,3803
295847,310 - Kirby,Fairfax,R02 - Fairfax,R02G - McLean,006,22101,2393,1627
296308,502 - Figsboro,Henry,R13 - Southwest,R13A -  Greater CD9,048,"24112, 24055, 24078",1295,214
296651,201 - Lockett,Prince Edward,R14 - Charlottesville,R14D - South,056,"23966, 23942, 23922, 23901",2126,857
296873,601 - Clinchport,Scott,R13 - Southwest,R13B - Galax,045,24244,674,22
297036,302 - South Abingdon,Washington,R13 - Southwest,R13B - Galax,044,"24211, 24210",3310,560
297320,005 - Precinct #5,Martinsville (City),R13 - Southwest,R13A -  Greater CD9,048,24112,2225,738
297341,211 - Palmer,Newport News (City),R08 - Newport News,R08E - Nicewood,085,"23693, 23601, 23602, 23666, 23606",4343,3005
297634,008 - Precinct 8,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,"23454, 23452",3633,1631
297657,031 - Precinct 31,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,098,"23456, 20120, 23454",4090,1178
297676,050 - Precinct 50,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,099,"23451, 23454, 23505",3023,1632
948798,309 - Ashland,Prince William,R04 - Prince William,R04B - Dumfries,024,"20112, 22025",2468,1307
296907,201 - Boykins-Branchville,Southampton,R09 - Suffolk,R09D - Isle of Wight,083,"23844, 23847, 23828, 23827, 23874",1544,760
2228438,432 - Edison #2,Fairfax,R04 - Prince William,R04G - Spring Hill,017,"22025, 22310",3794,2817
2302177,511 - Evergreen,Loudoun,R03 - Loudoun,R03D - Leesburg,029,"20164, 20175",4136,2201
295400,201 - Number Two,Amelia,R14 - Charlottesville,R14D - South,072,"23139, 23002, 23236",2055,515
295604,201 - Walker,Campbell,R13 - Southwest,R13E - Lynchburg,052,"24502, 24503, 24501, 24550",3193,657
296024,206 - Airlie,Fauquier,R03 - Loudoun,R03F - Fauquier,061,"20187, 20186, 22630, 20136",2939,1027
296056,304 - Dickinson,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24151, 24137, 24092, 24531",1140,297
296413,402 - Waterford,Loudoun,R03 - Loudoun,R03C - HD 30,030,"22193, 22801, 20176, 20132, 20180, 20197, 20158, 20129",3047,1118
296604,108 - West Blairs,Pittsylvania,R13 - Southwest,R13C - The Hollers,049,"24540, 24549, 24527",889,210
296767,104 - Northside,Roanoke,R12 - Shenandoah,R12B - North Roanoke,040,24019,2523,719
296878,103 - New Market,Shenandoah,R12 - Shenandoah,R12A - Harrisonburg,033,"22844, 22847, 22664, 22835, 22853, 22842",3790,528
296922,103 - John J Wright,Spotsylvania,R05 - Fredericksburg,R05C - HD 66,066,"22406, 22306, 22551, 22553, 22033, 22580, 22407",5886,2305
296946,703 - Lees Parke,Spotsylvania,R05 - Fredericksburg,R05C - HD 66,066,22407,4220,2484
296988,501 - Henry,Sussex,R11 - Southside,R11A - Emporia,083,"23829, 23867, 23185, 23847, 23882",1056,558
297413,408 - Eastside,Norfolk (City),R10 - Virginia Beach / Norfolk,R10J - East Norfolk,095,"23502, 23513",3298,2069
297418,413 - Poplar Halls,Norfolk (City),R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,093,"23456, 23455, 23502",3866,3110
297603,201 - Ebenezer,Suffolk (City),R09 - Suffolk,R09B - HD 84,084,"23432, 23436, 24614, 23433",2158,607
297711,085 - Precinct 85,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,098,"23454, 23456",4084,1390
297712,086 - Precinct 86,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - East Norfolk,100,"23455, 23452, 22556",3478,1581
975950,515 - Rolfe,Henrico,R07 - South Richmond,R07A - East,081,"23225, 23231, 23223",3886,3379
297053,401 - Precinct 4-1,Westmoreland,R05 - Fredericksburg,R05A - East,067,"22407, 22485, 22443",3188,603
1854603,629 - Discovery,Loudoun,R03 - Loudoun,R03A - Ashburn,028,20147,1798,1044
1866923,018 - Summit Hills,Roanoke (City),R12 - Shenandoah,R12B - North Roanoke,038,"24019, 24017, 24012, 24153",2935,1638
295407,201 - Court House,Amherst,R13 - Southwest,R13E - Lynchburg,053,"24572, 24595, 24521, 22903, 24501, 24574",3236,936
295476,103 - Verona,Augusta,R12 - Shenandoah,R12D - Staunton,035,"22980, 22939, 24401, 24482",2250,338
295636,203 - Gladesboro,Carroll,R13 - Southwest,R13B - Galax,047,"24343, 24352, 24328",1224,102
295713,504 - Robious,Chesterfield,R07 - South Richmond,R07H - North Midlothian,072,23113,5264,2492
295857,321 - Clearview,Fairfax,R02 - Fairfax,R02H - Reston,007,"20170, 20164",4302,2703
296181,401 - Battlefield,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23124, 23111",2811,509
296246,306 - Nuckols Farm,Henrico,R06 - North Richmond,R06B - HD 57,057,"23508, 23233, 23060, 23093",3922,1940
296299,302 - Axton,Henry,R13 - Southwest,R13A -  Greater CD9,048,"24054, 24112",1182,444
296536,301 - Shipman,Nelson,R14 - Charlottesville,R14A - Central,053,"22922, 22971, 24553, 22967, 22920, 24581, 24599, 24521",1910,738
296951,201 - Rock Hill,Stafford,R04 - Prince William,R04E - HD 64,064,"22554, 22556, 22546",4604,1999
297003,204 - Clear Fork,Tazewell,R13 - Southwest,R13B - Galax,043,"24314, 24605, 24651",808,34
297328,107 - Richneck,Newport News (City),R08 - Newport News,R08E - Nicewood,070,"23602, 23608",4874,3094
297466,030 - The Rescue Church,Portsmouth (City),R09 - Suffolk,R09E - West Portsmouth,088,23701,1908,663
297533,802 - Eight Hundred Two,Richmond (City),R07 - South Richmond,R07D - Rocketts Landing,079,23224,2013,1841
297605,203 - Kings Fork,Suffolk (City),R09 - Suffolk,R09B - HD 84,084,"23435, 23434",3851,2531
1569598,218 - University Center,Loudoun,R03 - Loudoun,R03D - Leesburg,029,20147,3010,1799
1569639,203 - West,Harrisonburg (City),R12 - Shenandoah,R12A - Harrisonburg,034,"22802, 22801",3673,2253
2257710,503 - Cuckoo #3,Louisa,R05 - Fredericksburg,R05D - SW,059,"23024, 23117, 23112",2174,452
2294389,501 - Darden Mill,Southampton,R09 - Suffolk,R09D - Isle of Wight,083,"23851, 23837, 23878",1108,265
2302161,424 - Purcellville,Loudoun,R03 - Loudoun,R03C - HD 30,030,"22306, 20132",3616,1621
295958,718 - Pine Ridge,Fairfax,R02 - Fairfax,R02C - East Fairfax,012,"22042, 22031, 22003",2745,1873
296135,201 - Ruckersville,Greene,R05 - Fredericksburg,R05E - West,062,"22968, 22923",3963,1385
296262,406 - Lakewood,Henrico,R06 - North Richmond,R06G - West Henrico,058,23238,2323,1118
296432,702 - Park View,Loudoun,R03 - Loudoun,R03H - Sterling,027,20164,3685,2203
296865,302 - Snowflake,Scott,R13 - Southwest,R13B - Galax,045,"24271, 24251",720,27
297096,105 - Lee Center,Alexandria (City),R01 - Inner Nova,R01A - Alexandria,005,"22304, 22079, 22314",3107,2332
297332,110 - Greenwood,Newport News (City),R08 - Newport News,R08E - Nicewood,070,"23603, 23608",4397,3115
297624,304 - Nansemond River,Suffolk (City),R09 - Suffolk,R09C - HD 89,089,"23325, 23188, 23435, 23434",3354,1953
296996,106 - Pocahontas,Tazewell,R13 - Southwest,R13B - Galax,043,"24635, 24605",349,20
1569610,109 - Chris Yung,Prince William,R04 - Prince William,R04D - HD 22,022,"20105, 20136, 20120, 20109",3805,2145
1824848,412 - Catharpin,Prince William,R03 - Loudoun,R03B - HD 21,021,"20143, 20169, 22180, 20109, 20155",2489,923
295496,801 - Dooms,Augusta,R12 - Shenandoah,R12D - Staunton,035,"22980, 22920, 22903",2088,271
295547,202 - Rainbow Forest,Botetourt,R12 - Shenandoah,R12B - North Roanoke,037,"24179, 24175, 24012, 24019, 24064",2704,416
295671,201 - Gates,Chesterfield,R07 - South Richmond,R07F - South Chesterfield,074,"23838, 23237, 23832",1020,355
295691,420 - New Tomahawk,Chesterfield,R07 - South Richmond,R07B - HD 73,073,23112,3401,1537
295749,502 - Rixeyville,Culpeper,R05 - Fredericksburg,R05E - West,061,"22734, 22151, 22737, 20106, 20109, 22724, 20136, 22701, 22714",2943,727
295883,422 - Van Dorn,Fairfax,R04 - Prince William,R04G - Spring Hill,017,22310,4266,3071
296229,214 - Hungary,Henrico,R06 - North Richmond,R06D - Mechanicsville,"059, 080","23227, 23228, 23060, 23059",2034,1620
296275,503 - Cedar Fork,Henrico,R06 - North Richmond,R06D - Mechanicsville,080,"23229, 23223, 23075",2168,1797
296564,101 - Precinct 1-1,Nottoway,R14 - Charlottesville,R14D - South,072,"23966, 23083, 23824, 23322, 23930, 23922",1609,493
297111,303 - Charles E Beatley Library,Alexandria (City),R01 - Inner Nova,R01I - Westend Alexandria,004,"20166, 22601, 22304, 22025",3518,2915
297701,075 - Precinct 75,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,099,"23456, 23455, 23451",3798,1333
1569584,302 - Randolph,Goochland,R14 - Charlottesville,R14A - Central,056,"23103, 23129, 23116, 23102, 23146, 23039, 23160",1682,562
2228467,241 - Flint Hill #2,Fairfax,R02 - Fairfax,R02I - Vienna,011,"22180, 22181",1637,1103
2228471,934 - Fox Valley,Fairfax,R02 - Fairfax,R02F - Herndon,009,22033,1532,1101
2228495,804 - Goose Creek,Augusta,R12 - Shenandoah,R12D - Staunton,035,"22980, 22939",1642,292
2257745,142 - Precinct 142,Arlington,R01 - Inner Nova,R01H - Shirlington,003,"22206, 22201",3002,2399
295357,105 - Dunlora,Albemarle,R14 - Charlottesville,R14B - NE Charlottesville,054,"22902, 22901",3878,2773
295590,603 - Hurricane,Buchanan,R13 - Southwest,R13B - Galax,043,"24656, 24239, 24260, 24217",540,81
296066,603 - Coopers Cove,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24014, 24101",1305,166
296200,704 - Elmont,Hanover,R06 - North Richmond,R06E - Hanover,059,"23005, 23059, 23231",3782,1235
296263,407 - Lauderdale,Henrico,R06 - North Richmond,R06B - HD 57,057,"23238, 23233, 23059",2937,1682
296537,302 - Gladstone,Nelson,R14 - Charlottesville,R14A - Central,053,"24553, 24521",319,75
296701,307 - Henderson,Prince William,R04 - Prince William,R04A - Dale City,024,"22181, 22025, 22193",2762,1511
297216,701 - District 7,Emporia (City),R11 - Southside,R11A - Emporia,083,23847,501,409
297342,212 - Riverside,Newport News (City),R08 - Newport News,R08F - Port Warwick,070,23606,1531,611
2228511,202 - Nike Park A,Isle of Wight,R09 - Suffolk,R09D - Isle of Wight,083,"23314, 23502, 23424, 23430, 23304, 23517",2873,762
2257747,146 - Precinct 146,Arlington,R01 - Inner Nova,R01C - Ballston,001,"22201, 22203",4755,3676
2274032,403 - West Massie,Pulaski,R13 - Southwest,R13A -  Greater CD9,046,24301,2917,471
2302167,429 - Round Hill Elementary,Loudoun,R03 - Loudoun,R03C - HD 30,030,"20135, 20141, 20132, 20165",3802,1388
2302178,825 - Waxpool,Loudoun,R03 - Loudoun,R03D - Leesburg,029,"20148, 20190, 20175",3032,1843
295495,603 - Lyndhurst,Augusta,R12 - Shenandoah,R12D - Staunton,036,"22980, 22952, 24477, 22920",1532,251
297402,310 - Rosemont,Norfolk (City),R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,093,"23455, 23505, 23513",4188,3693
546534,213 - Countryside,Loudoun,R03 - Loudoun,R03H - Sterling,028,20165,1460,871
1569612,201 - Hylton,Prince William,R04 - Prince William,R04A - Dale City,024,"22193, 20112",3410,2130
1848143,110 - Charles Houston Center,Alexandria (City),R01 - Inner Nova,R01A - Alexandria,005,"22314, 22406",4984,3843
2228513,305 - Sunnyside,Frederick,R12 - Shenandoah,R12E - Winchester,032,"22603, 22655, 22601, 20141",1648,530
2257676,141 - Precinct 141,Arlington,R01 - Inner Nova,R01E - Clarendon,002,22201,4192,3309
295647,504 - Laurel,Carroll,R13 - Southwest,R13B - Galax,047,"24381, 24343, 24312",1024,74
296391,615 - Hillside,Loudoun,R03 - Loudoun,R03A - Ashburn,028,"20148, 20147",4243,2303
296785,403 - North Vinton,Roanoke,R12 - Shenandoah,R12C - South Roanoke,039,24179,2832,624
296943,603 - Chancellor High,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,22407,2892,1256
297420,415 - Lake Taylor High School,Norfolk (City),R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,093,"23601, 23502, 23518, 23513",2796,1822
